Full Formula (Si48 O96)
Reduced Formula: SiO2
abc   :  13.674000  13.674000  19.695000
 49  O      0.196    0.098    0.908
 50  O      0.902    0.804    0.908
 51  O      0.098    0.902    0.408
 52  O      0.804    0.902    0.408
 53  O      0.098    0.196    0.408
 54  O      0.098    0.902    0.092
 55  O      0.804    0.902    0.092
 56  O      0.098    0.196    0.092
 57  O      0.902    0.098    0.592
 58  O      0.196    0.098    0.592
 59  O      0.902    0.804    0.592
 60  O      0.1203   0.2406   0.9014
 61  O      0.1203   0.8797   0.9014
 62  O      0.7594   0.8797   0.9014
 63  O      0.8797   0.7594   0.4014
 64  O      0.8797   0.1203   0.4014
 65  O      0.2406   0.1203   0.4014
 66  O      0.8797   0.7594   0.0986
 67  O      0.8797   0.1203   0.0986
 68  O      0.2406   0.1203   0.0986
 69  O      0.1203   0.2406   0.5986
 70  O      0.1203   0.8797   0.5986
 71  O      0.7594   0.8797   0.5986
 72  O     -0        0.2577  -0
 73  O      0.2577   0       -0
 74  O      0.7423   0.7423  -0
 75  O      0        0.7423   0.5
 76  O      0.7423  -0        0.5
 77  O      0.2577   0.2577   0.5
 78  O      0.2577   0.2577   0
 79  O      0.7423  -0        0
 80  O      0        0.7423   0
 81  O      0.7423   0.7423   0.5
 82  O      0.2577   0        0.5
 83  O     -0        0.2577   0.5
 84  O      0.9768   0.3102   0.875
 85  O      0.3334   0.0232   0.875
 86  O      0.6898   0.6666   0.875
 87  O      0.0232   0.6898   0.375
 88  O      0.6666   0.9768   0.375
 89  O      0.3102   0.3334   0.375
 90  O      0.3334   0.3102   0.875
 91  O      0.6898   0.0232   0.875
 92  O      0.9768   0.6666   0.875
 93  O      0.6666   0.6898   0.375
 94  O      0.3102   0.9768   0.375
 95  O      0.0232   0.3334   0.375
 96  O      0.0232   0.6898   0.125
 97  O      0.6666   0.9768   0.125
 98  O      0.3102   0.3334   0.125
 99  O      0.9768   0.3102   0.625
100  O      0.3334   0.0232   0.625
101  O      0.6898   0.6666   0.625
102  O      0.6666   0.6898   0.125
103  O      0.3102   0.9768   0.125
104  O      0.0232   0.3334   0.125
105  O      0.3334   0.3102   0.625
106  O      0.6898   0.0232   0.625
107  O      0.9768   0.6666   0.625
108  O      0.7646   0.2355   0.8423
109  O      0.4709   0.2354   0.8423
110  O      0.7645   0.5291   0.8423
111  O      0.2354   0.7645   0.3423
112  O      0.5291   0.7646   0.3423
113  O      0.2355   0.4709   0.3423
114  O      0.2354   0.7645   0.1577
115  O      0.5291   0.7646   0.1577
116  O      0.2355   0.4709   0.1577
117  O      0.7646   0.2355   0.6577
118  O      0.4709   0.2354   0.6577
119  O      0.7645   0.5291   0.6577
120  O      0.6675   0.076    0.75
121  O      0.4085   0.3325   0.75
122  O      0.924    0.5915   0.75
123  O      0.3325   0.924    0.25
124  O      0.5915   0.6675   0.25
125  O      0.076    0.4085   0.25
126  O      0.4085   0.076    0.75
127  O      0.924    0.3325   0.75
128  O      0.6675   0.5915   0.75
129  O      0.5915   0.924    0.25
130  O      0.076    0.6675   0.25
131  O      0.3325   0.4085   0.25
132  O      0.5463   0.0926   0.8482
133  O      0.5463   0.4537   0.8482
134  O      0.9074   0.4537   0.8482
135  O      0.4537   0.9074   0.3482
136  O      0.4537   0.5463   0.3482
137  O      0.0926   0.5463   0.3482
138  O      0.4537   0.9074   0.1518
139  O      0.4537   0.5463   0.1518
140  O      0.0926   0.5463   0.1518
141  O      0.5463   0.0926   0.6518
142  O      0.5463   0.4537   0.6518
143  O      0.9074   0.4537   0.6518

space_group_IT_number None

*** lse ***


**isite= 0
Si1 : [12.1213173   2.68222011 18.143034  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [11.2359258   3.67339813 17.233125  ] : 84
O1 : [13.674       2.84919275 17.753073  ] : 60
O1 : [11.9121051   3.05169148 19.695     ] : 72
O1 : [11.663922    1.16051907 17.88306   ] : 48
species:coords:indexend
!!!atention to nb coordination!!!
         [1.6106788554352094, 1.6095878390721567, 1.608998853177627, 1.610084149834672]
         [1.6106788554352094, 1.6095878390721583, 1.608998853177627, 1.6100841498346723]

END


**isite= 1
Si1 : [3.09921210e+00 3.55260941e-03 1.81430340e+01]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [ 4.4002932   0.27473513 17.233125  ] : 85
O1 : [3.52378980e+00 9.75923774e-16 1.96950000e+01] : 73
O1 : [ 2.4674733  -1.42459637 17.753073  ] : 61
O1 : [ 2.010078    1.16051907 17.88306   ] : 49
species:coords:indexend
!!!atention to nb coordination!!!
         [1.6106788554352098, 1.6089988531776274, 1.6095878390721559, 1.6100841498346736]
         [1.6106788554352098, 1.608998853177627, 1.609587839072155, 1.6100841498346734]

END


**isite= 2
Si1 : [ 5.2904706   9.15625866 18.143034  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [ 6.837       9.52099322 17.88306   ] : 50
O1 : [ 4.874781    7.89389811 17.233125  ] : 86
O1 : [ 5.0751051   8.79033989 19.695     ] : 74
O1 : [ 4.3695267 10.417435  17.753073 ] : 62
species:coords:indexend
!!!atention to nb coordination!!!
         [1.6100841498346719, 1.6106788554352085, 1.6089988531776271, 1.6095878390721579]
         [1.6100841498346716, 1.61067885543521, 1.6089988531776271, 1.6095878390721565]

END


**isite= 3
Si1 : [-5.2843173   9.15981127  8.295534  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [-4.3989258   8.16863324  7.385625  ] : 87
O1 : [-5.0751051   8.79033989  9.8475    ] : 75
O1 : [-4.826922  10.6815123  8.03556  ] : 51
O1 : [-6.837       8.99283862  7.905573  ] : 63
species:coords:indexend
!!!atention to nb coordination!!!
         [1.6106788554352105, 1.6089988531776274, 1.6100841498346743, 1.6095878390721525]
         [1.6106788554352105, 1.6089988531776274, 1.6100841498346743, 1.6095878390721543]

END


**isite= 4
Si1 : [ 3.7377879  11.83847876  8.295534  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [ 4.3695267  13.26662775  7.905573  ] : 64
O1 : [ 3.3132102  11.84203137  9.8475    ] : 76
O1 : [ 2.4367068  11.56729624  7.385625  ] : 88
O1 : [ 4.826922  10.6815123  8.03556  ] : 52
species:coords:indexend
!!!atention to nb coordination!!!
         [1.6095878390721559, 1.608998853177627, 1.6106788554352107, 1.6100841498346736]
         [1.6095878390721559, 1.608998853177627, 1.6106788554352107, 1.610084149834673]

END


**isite= 5
Si1 : [1.5465294  2.68577272 8.295534  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [1.962219   3.94813326 7.385625  ] : 89
O1 : [2.4674733  1.42459637 7.905573  ] : 65
O1 : [1.7618949  3.05169148 9.8475    ] : 77
O1 : [0.         2.32103815 8.03556   ] : 53
species:coords:indexend
!!!atention to nb coordination!!!
         [1.6106788554352112, 1.609587839072155, 1.608998853177627, 1.6100841498346734]
         [1.6106788554352107, 1.6095878390721552, 1.608998853177627, 1.6100841498346734]

END


**isite= 6
Si1 : [ 1.5526827   2.68222011 18.143034  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [ 2.010078    1.16051907 17.88306   ] : 49
O1 : [ 2.4380742   3.67339813 17.233125  ] : 90
O1 : [1.99840144e-15 2.84919275e+00 1.77530730e+01] : 60
O1 : [ 1.7618949   3.05169148 19.695     ] : 78
species:coords:indexend
!!!atention to nb coordination!!!
         [1.6100841498346723, 1.610678855435209, 1.6095878390721479, 1.6089988531776278]
         [1.6100841498346725, 1.610678855435209, 1.6095878390721479, 1.6089988531776278]

END


**isite= 7
Si1 : [1.05747879e+01 3.55260941e-03 1.81430340e+01]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [ 9.2737068   0.27473513 17.233125  ] : 91
O1 : [ 1.01502102e+01 -9.75923774e-16  1.96950000e+01] : 79
O1 : [11.2065267  -1.42459637 17.753073  ] : 62
O1 : [11.663922    1.16051907 17.88306   ] : 48
species:coords:indexend
!!!atention to nb coordination!!!
         [1.6106788554352078, 1.6089988531776276, 1.6095878390721463, 1.6100841498346739]
         [1.6106788554352078, 1.6089988531776276, 1.6095878390721488, 1.6100841498346736]

END


**isite= 8
Si1 : [ 8.3835294   9.15625866 18.143034  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [ 9.3044733 10.417435  17.753073 ] : 61
O1 : [ 8.5988949   8.79033989 19.695     ] : 80
O1 : [ 8.799219    7.89389811 17.233125  ] : 92
O1 : [ 6.837       9.52099322 17.88306   ] : 50
species:coords:indexend
!!!atention to nb coordination!!!
         [1.6095878390721488, 1.608998853177628, 1.610678855435208, 1.6100841498346727]
         [1.6095878390721488, 1.608998853177628, 1.6106788554352087, 1.6100841498346723]

END


**isite= 9
Si1 : [5.2843173  9.15981127 8.295534  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [6.837      8.99283862 7.905573  ] : 63
O1 : [ 4.826922  10.6815123  8.03556  ] : 52
O1 : [5.0751051  8.79033989 9.8475    ] : 81
O1 : [4.3989258  8.16863324 7.385625  ] : 93
species:coords:indexend
!!!atention to nb coordination!!!
         [1.60958783907215, 1.610084149834673, 1.608998853177628, 1.6106788554352127]
         [1.6095878390721485, 1.6100841498346732, 1.608998853177628, 1.6106788554352116]

END


**isite= 10
Si1 : [-3.7377879  11.83847876  8.295534  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [-4.3695267  13.26662775  7.905573  ] : 65
O1 : [-3.3132102  11.84203137  9.8475    ] : 82
O1 : [-2.4367068  11.56729624  7.385625  ] : 94
O1 : [-4.826922  10.6815123  8.03556  ] : 51
species:coords:indexend
!!!atention to nb coordination!!!
         [1.6095878390721479, 1.608998853177628, 1.6106788554352096, 1.6100841498346725]
         [1.609587839072146, 1.608998853177628, 1.61067885543521, 1.6100841498346725]

END


**isite= 11
Si1 : [-1.5465294   2.68577272  8.295534  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [-1.962219    3.94813326  7.385625  ] : 95
O1 : [-1.7618949   3.05169148  9.8475    ] : 83
O1 : [0.         2.32103815 8.03556   ] : 53
O1 : [-2.4674733   1.42459637  7.905573  ] : 64
species:coords:indexend
!!!atention to nb coordination!!!
         [1.6106788554352096, 1.608998853177628, 1.6100841498346732, 1.6095878390721485]
         [1.6106788554352094, 1.6089988531776278, 1.6100841498346734, 1.6095878390721485]

END


**isite= 12
Si1 : [-5.2843173   9.15981127  1.551966  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [-4.3989258   8.16863324  2.461875  ] : 96
O1 : [-4.826922  10.6815123  1.81194  ] : 54
O1 : [-5.07510510e+00  8.79033989e+00  6.25591535e-32] : 80
O1 : [-6.837       8.99283862  1.941927  ] : 66
species:coords:indexend
!!!atention to nb coordination!!!
         [1.6106788554352107, 1.610084149834674, 1.608998853177627, 1.6095878390721527]
         [1.6106788554352107, 1.610084149834674, 1.608998853177627, 1.6095878390721543]

END


**isite= 13
Si1 : [ 3.7377879  11.83847876  1.551966  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [ 4.826922  10.6815123  1.81194  ] : 55
O1 : [ 4.3695267  13.26662775  1.941927  ] : 67
O1 : [ 2.4367068  11.56729624  2.461875  ] : 97
O1 : [3.31321020e+00 1.18420314e+01 6.25591535e-32] : 79
species:coords:indexend
!!!atention to nb coordination!!!
         [1.6100841498346734, 1.6095878390721559, 1.6106788554352112, 1.6089988531776265]
         [1.6100841498346727, 1.6095878390721559, 1.6106788554352112, 1.6089988531776265]

END


**isite= 14
Si1 : [1.5465294  2.68577272 1.551966  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [2.4674733  1.42459637 1.941927  ] : 68
O1 : [1.962219   3.94813326 2.461875  ] : 98
O1 : [0.         2.32103815 1.81194   ] : 56
O1 : [1.76189490e+00 3.05169148e+00 6.25591535e-32] : 78
species:coords:indexend
!!!atention to nb coordination!!!
         [1.609587839072155, 1.6106788554352112, 1.610084149834673, 1.6089988531776265]
         [1.6095878390721554, 1.6106788554352112, 1.610084149834673, 1.6089988531776265]

END


**isite= 15
Si1 : [12.1213173   2.68222011 11.399466  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [11.663922    1.16051907 11.65944   ] : 57
O1 : [11.2359258   3.67339813 12.309375  ] : 99
O1 : [13.674       2.84919275 11.789427  ] : 69
O1 : [11.9121051   3.05169148  9.8475    ] : 83
species:coords:indexend
!!!atention to nb coordination!!!
         [1.610084149834672, 1.6106788554352083, 1.6095878390721563, 1.608998853177627]
         [1.6100841498346723, 1.6106788554352094, 1.6095878390721583, 1.608998853177627]

END


**isite= 16
Si1 : [3.09921210e+00 3.55260941e-03 1.13994660e+01]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [ 2.4674733  -1.42459637 11.789427  ] : 70
O1 : [ 2.010078    1.16051907 11.65944   ] : 58
O1 : [3.52378980e+00 9.75923774e-16 9.84750000e+00] : 82
O1 : [ 4.4002932   0.27473513 12.309375  ] : 100
species:coords:indexend
!!!atention to nb coordination!!!
         [1.6095878390721554, 1.6100841498346736, 1.6089988531776274, 1.610678855435209]
         [1.609587839072155, 1.6100841498346734, 1.608998853177627, 1.6106788554352098]

END


**isite= 17
Si1 : [ 5.2904706   9.15625866 11.399466  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [ 6.837       9.52099322 11.65944   ] : 59
O1 : [5.0751051  8.79033989 9.8475    ] : 81
O1 : [ 4.3695267 10.417435  11.789427 ] : 71
O1 : [ 4.874781    7.89389811 12.309375  ] : 101
species:coords:indexend
!!!atention to nb coordination!!!
         [1.6100841498346719, 1.6089988531776271, 1.6095878390721574, 1.6106788554352076]
         [1.6100841498346716, 1.6089988531776271, 1.6095878390721565, 1.61067885543521]

END


**isite= 18
Si1 : [5.2843173  9.15981127 1.551966  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [4.3989258  8.16863324 2.461875  ] : 102
O1 : [6.837      8.99283862 1.941927  ] : 66
O1 : [ 4.826922  10.6815123  1.81194  ] : 55
O1 : [ 5.07510510e+00  8.79033989e+00 -6.25591535e-32] : 74
species:coords:indexend
!!!atention to nb coordination!!!
         [1.610678855435213, 1.6095878390721503, 1.6100841498346727, 1.6089988531776278]
         [1.6106788554352118, 1.6095878390721485, 1.610084149834673, 1.6089988531776278]

END


**isite= 19
Si1 : [-3.7377879  11.83847876  1.551966  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [-2.4367068  11.56729624  2.461875  ] : 103
O1 : [-4.826922  10.6815123  1.81194  ] : 54
O1 : [-3.31321020e+00  1.18420314e+01 -6.25591535e-32] : 73
O1 : [-4.3695267  13.26662775  1.941927  ] : 68
species:coords:indexend
!!!atention to nb coordination!!!
         [1.61067885543521, 1.6100841498346723, 1.6089988531776276, 1.6095878390721479]
         [1.6106788554352103, 1.6100841498346723, 1.6089988531776276, 1.6095878390721463]

END


**isite= 20
Si1 : [-1.5465294   2.68577272  1.551966  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [-2.4674733   1.42459637  1.941927  ] : 67
O1 : [-1.76189490e+00  3.05169148e+00 -6.25591535e-32] : 72
O1 : [0.         2.32103815 1.81194   ] : 56
O1 : [-1.962219    3.94813326  2.461875  ] : 104
species:coords:indexend
!!!atention to nb coordination!!!
         [1.6095878390721485, 1.6089988531776276, 1.610084149834673, 1.61067885543521]
         [1.6095878390721485, 1.6089988531776274, 1.610084149834673, 1.6106788554352096]

END


**isite= 21
Si1 : [ 1.5526827   2.68222011 11.399466  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [1.99840144e-15 2.84919275e+00 1.17894270e+01] : 69
O1 : [1.7618949  3.05169148 9.8475    ] : 77
O1 : [ 2.4380742   3.67339813 12.309375  ] : 105
O1 : [ 2.010078    1.16051907 11.65944   ] : 58
species:coords:indexend
!!!atention to nb coordination!!!
         [1.6095878390721474, 1.6089988531776278, 1.610678855435208, 1.6100841498346723]
         [1.6095878390721479, 1.6089988531776278, 1.610678855435209, 1.6100841498346725]

END


**isite= 22
Si1 : [1.05747879e+01 3.55260941e-03 1.13994660e+01]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [11.2065267  -1.42459637 11.789427  ] : 71
O1 : [ 1.01502102e+01 -9.75923774e-16  9.84750000e+00] : 76
O1 : [ 9.2737068   0.27473513 12.309375  ] : 106
O1 : [11.663922    1.16051907 11.65944   ] : 57
species:coords:indexend
!!!atention to nb coordination!!!
         [1.6095878390721459, 1.6089988531776276, 1.610678855435207, 1.6100841498346739]
         [1.6095878390721488, 1.6089988531776276, 1.6106788554352078, 1.6100841498346736]

END


**isite= 23
Si1 : [ 8.3835294   9.15625866 11.399466  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [ 9.3044733 10.417435  11.789427 ] : 70
O1 : [ 6.837       9.52099322 11.65944   ] : 59
O1 : [ 8.799219    7.89389811 12.309375  ] : 107
O1 : [8.5988949  8.79033989 9.8475    ] : 75
species:coords:indexend
!!!atention to nb coordination!!!
         [1.6095878390721483, 1.6100841498346727, 1.6106788554352072, 1.608998853177628]
         [1.6095878390721488, 1.6100841498346723, 1.6106788554352087, 1.608998853177628]

END


**isite= 24
Si1 : [ 8.3910501   1.26591315 16.323216  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [ 8.607783    0.89999438 14.77125   ] : 120
O1 : [ 8.8450269   2.78879839 16.5890985 ] : 108
O1 : [ 9.2737068   0.27473513 17.233125  ] : 91
O1 : [ 6.837      1.0965721 16.705299 ] : 132
species:coords:indexend

END


**isite= 25
Si1 : [ 3.7377879   3.94221224 16.323216  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [ 3.3125265   3.93747543 14.77125   ] : 121
O1 : [ 2.4380742   3.67339813 17.233125  ] : 90
O1 : [ 4.8296568   2.78761418 16.5890985 ] : 109
O1 : [ 4.3681593   5.37272963 16.705299  ] : 133
species:coords:indexend
!!!atention to nb coordination!!!
         [1.6091824510847355, 1.6091771552966871, 1.6112007558843215, 1.609265522821962]
         [1.6091824510847355, 1.609177155296687, 1.6112007558843218, 1.609265522821962]

END


**isite= 26
Si1 : [ 8.382162    6.63390597 16.323216  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [ 6.8363163  6.2656188 16.5890985] : 110
O1 : [ 9.3058407   5.37272963 16.705299  ] : 134
O1 : [ 8.799219    7.89389811 17.233125  ] : 92
O1 : [ 8.5906905   7.00456156 14.77125   ] : 122
species:coords:indexend
!!!atention to nb coordination!!!
         [1.611200755884323, 1.6092655228219601, 1.609177155296687, 1.609182451084736]
         [1.6112007558843224, 1.6092655228219608, 1.6091771552966863, 1.6091824510847355]

END


**isite= 27
Si1 : [-1.5540501  10.57611822  6.475716  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [-2.4367068  11.56729624  7.385625  ] : 94
O1 : [-2.0080269   9.05323298  6.7415985 ] : 111
O1 : [1.77635684e-15 1.07454593e+01 6.85779900e+00] : 135
O1 : [-1.770783   10.94203699  4.92375   ] : 123
species:coords:indexend
!!!atention to nb coordination!!!
         [1.609177155296687, 1.611200755884319, 1.6092655228219614, 1.6091824510847368]
         [1.6091771552966858, 1.6112007558843209, 1.6092655228219614, 1.6091824510847361]

END


**isite= 28
Si1 : [3.0992121  7.89981913 6.475716  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [3.5244735  7.90455594 4.92375   ] : 124
O1 : [2.4688407  6.46930174 6.857799  ] : 136
O1 : [2.0073432  9.05441719 6.7415985 ] : 112
O1 : [4.3989258  8.16863324 7.385625  ] : 93
species:coords:indexend
!!!atention to nb coordination!!!
         [1.609182451084736, 1.6092655228219621, 1.6112007558843209, 1.6091771552966838]
         [1.609182451084736, 1.6092655228219621, 1.6112007558843215, 1.6091771552966854]

END


**isite= 29
Si1 : [-1.545162   5.2081254  6.475716 ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [6.83700000e-04 5.57641257e+00 6.74159850e+00] : 113
O1 : [-1.962219    3.94813326  7.385625  ] : 95
O1 : [-1.7536905   4.83746982  4.92375   ] : 125
O1 : [-2.4688407   6.46930174  6.857799  ] : 137
species:coords:indexend
!!!atention to nb coordination!!!
         [1.611200755884322, 1.609177155296685, 1.6091824510847361, 1.6092655228219614]
         [1.6112007558843218, 1.6091771552966854, 1.6091824510847361, 1.6092655228219614]

END


**isite= 30
Si1 : [ 5.2829499   1.26591315 16.323216  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [ 4.4002932   0.27473513 17.233125  ] : 85
O1 : [ 5.066217    0.89999438 14.77125   ] : 126
O1 : [ 4.8296568   2.78761418 16.5890985 ] : 109
O1 : [ 6.837      1.0965721 16.705299 ] : 132
species:coords:indexend
!!!atention to nb coordination!!!
         [1.6091771552966798, 1.6091824510847355, 1.609888867818091, 1.609265522821962]
         [1.6091771552966798, 1.6091824510847355, 1.6098888678180905, 1.609265522821962]

END


**isite= 31
Si1 : [ 9.9362121   3.94221224 16.323216  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [10.3614735   3.93747543 14.77125   ] : 127
O1 : [11.2359258   3.67339813 17.233125  ] : 84
O1 : [ 9.3058407   5.37272963 16.705299  ] : 134
O1 : [ 8.8450269   2.78879839 16.5890985 ] : 108
species:coords:indexend
!!!atention to nb coordination!!!
         [1.6091824510847355, 1.6091771552966794, 1.6092655228219632, 1.609888867818091]
         [1.6091824510847355, 1.6091771552966794, 1.6092655228219623, 1.609888867818091]

END


**isite= 32
Si1 : [ 5.291838    6.63390597 16.323216  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [ 4.874781    7.89389811 17.233125  ] : 86
O1 : [ 6.8363163  6.2656188 16.5890985] : 110
O1 : [ 5.0833095   7.00456156 14.77125   ] : 128
O1 : [ 4.3681593   5.37272963 16.705299  ] : 133
species:coords:indexend
!!!atention to nb coordination!!!
         [1.6091771552966805, 1.6098888678180905, 1.6091824510847355, 1.6092655228219603]
         [1.6091771552966792, 1.6098888678180914, 1.6091824510847352, 1.6092655228219603]

END


**isite= 33
Si1 : [ 1.5540501  10.57611822  6.475716  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [1.77635684e-15 1.07454593e+01 6.85779900e+00] : 135
O1 : [2.0073432  9.05441719 6.7415985 ] : 112
O1 : [ 1.770783   10.94203699  4.92375   ] : 129
O1 : [ 2.4367068  11.56729624  7.385625  ] : 88
species:coords:indexend
!!!atention to nb coordination!!!
         [1.6092655228219621, 1.6098888678180903, 1.6091824510847368, 1.609177155296678]
         [1.6092655228219621, 1.60988886781809, 1.6091824510847361, 1.609177155296678]

END


**isite= 34
Si1 : [-3.0992121   7.89981913  6.475716  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [-4.3989258   8.16863324  7.385625  ] : 87
O1 : [-2.0080269   9.05323298  6.7415985 ] : 111
O1 : [-2.4688407   6.46930174  6.857799  ] : 137
O1 : [-3.5244735   7.90455594  4.92375   ] : 130
species:coords:indexend
!!!atention to nb coordination!!!
         [1.6091771552966792, 1.6098888678180918, 1.6092655228219623, 1.6091824510847361]
         [1.6091771552966792, 1.6098888678180905, 1.6092655228219623, 1.6091824510847361]

END


**isite= 35
Si1 : [1.545162  5.2081254 6.475716 ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [6.83700000e-04 5.57641257e+00 6.74159850e+00] : 113
O1 : [1.7536905  4.83746982 4.92375   ] : 131
O1 : [2.4688407  6.46930174 6.857799  ] : 136
O1 : [1.962219   3.94813326 7.385625  ] : 89
species:coords:indexend
!!!atention to nb coordination!!!
         [1.6098888678180907, 1.6091824510847361, 1.609265522821962, 1.609177155296678]
         [1.6098888678180903, 1.6091824510847361, 1.609265522821962, 1.6091771552966787]

END


**isite= 36
Si1 : [-1.5540501  10.57611822  3.371784  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [-1.770783   10.94203699  4.92375   ] : 123
O1 : [-2.4367068  11.56729624  2.461875  ] : 103
O1 : [1.77635684e-15 1.07454593e+01 2.98970100e+00] : 138
O1 : [-2.0080269   9.05323298  3.1059015 ] : 114
species:coords:indexend
!!!atention to nb coordination!!!
         [1.6091824510847372, 1.6091771552966865, 1.609265522821961, 1.611200755884319]
         [1.6091824510847366, 1.6091771552966854, 1.609265522821961, 1.6112007558843209]

END


**isite= 37
Si1 : [3.0992121  7.89981913 3.371784  ]

ce_symbol  = T:4
ce_fraction=  1.0
species:coords:index
O1 : [2.0073432  9.05441719 3.1059015 ] : 115
O1 : [2.4688407  6.46930174 2.989701  ] : 139
O1 : [4.3989258  8.16863324 2.461875  ] : 102
O1 : [3.5244735  7.90455594 4.92375   ] : 124
species:coords:indexend
!!!atention to nb coordination!!!
